"PowerUsage","Day","Month","Year","DeviceID","Time"
1.97,4,12,2023,16,22
2.096,4,12,2023,17,22
0.986,4,12,2023,18,22
0.86,4,12,2023,19,22
1.054,4,12,2023,20,22
0.75,4,12,2023,1,23
0.958,4,12,2023,2,23
0.7,4,12,2023,3,23
0.738,4,12,2023,4,23
0.994,4,12,2023,5,23
0.818,4,12,2023,6,23
0.988,4,12,2023,7,23
0.632,4,12,2023,8,23
0.858,4,12,2023,9,23
0.616,4,12,2023,10,23
0.796,4,12,2023,11,23
0.864,4,12,2023,12,23
0.844,4,12,2023,13,23
0.662,4,12,2023,14,23
0.718,4,12,2023,15,23
0.46,4,12,2023,16,23
0.536,4,12,2023,17,23
0.558,4,12,2023,18,23
0.414,4,12,2023,19,23
0.558,4,12,2023,20,23
0.488,5,12,2023,1,0
0.558,5,12,2023,2,0
0.536,5,12,2023,3,0
0.624,5,12,2023,4,0
0.644,5,12,2023,5,0
0.67,5,12,2023,6,0
0.726,5,12,2023,7,0
0.724,5,12,2023,8,0
0.57,5,12,2023,9,0
0.404,5,12,2023,10,0
0.404,5,12,2023,11,0
0.402,5,12,2023,12,0
0.402,5,12,2023,13,0
0.4,5,12,2023,14,0
0.4,5,12,2023,15,0
0.402,5,12,2023,16,0
0.4,5,12,2023,17,0
0.51,5,12,2023,18,0
0.504,5,12,2023,19,0
0.666,5,12,2023,20,0
0.662,5,12,2023,1,1
0.652,5,12,2023,2,1
0.55,5,12,2023,3,1
0.48,5,12,2023,4,1
0.402,5,12,2023,5,1
0.4,5,12,2023,6,1
0.4,5,12,2023,7,1
0.402,5,12,2023,8,1
0.402,5,12,2023,9,1
0.4,5,12,2023,10,1
0.404,5,12,2023,11,1
0.514,5,12,2023,12,1
0.506,5,12,2023,13,1
0.502,5,12,2023,14,1
0.498,5,12,2023,15,1
0.574,5,12,2023,16,1
0.474,5,12,2023,17,1
0.47,5,12,2023,18,1
0.4,5,12,2023,19,1
0.4,5,12,2023,20,1
0.406,5,12,2023,1,2
0.404,5,12,2023,2,2
0.406,5,12,2023,3,2
0.406,5,12,2023,4,2
0.408,5,12,2023,5,2
0.516,5,12,2023,6,2
0.508,5,12,2023,7,2
0.504,5,12,2023,8,2
0.5,5,12,2023,9,2
0.584,5,12,2023,10,2
0.568,5,12,2023,11,2
0.566,5,12,2023,12,2
0.562,5,12,2023,13,2
0.486,5,12,2023,14,2
0.406,5,12,2023,15,2
0.406,5,12,2023,16,2
0.406,5,12,2023,17,2
0.404,5,12,2023,18,2
0.402,5,12,2023,19,2
0.512,5,12,2023,20,2
0.508,5,12,2023,1,3
0.504,5,12,2023,2,3
0.5,5,12,2023,3,3
0.496,5,12,2023,4,3
0.404,5,12,2023,5,3
0.482,5,12,2023,6,3
0.48,5,12,2023,7,3
0.476,5,12,2023,8,3
0.412,5,12,2023,9,3
0.404,5,12,2023,10,3
0.404,5,12,2023,11,3
0.404,5,12,2023,12,3
0.404,5,12,2023,13,3
0.51,5,12,2023,14,3
0.504,5,12,2023,15,3
0.502,5,12,2023,16,3
0.502,5,12,2023,17,3
0.5,5,12,2023,18,3
0.406,5,12,2023,19,3
0.496,5,12,2023,20,3
0.566,5,12,2023,1,4
0.566,5,12,2023,2,4
0.566,5,12,2023,3,4
0.556,5,12,2023,4,4
0.402,5,12,2023,5,4
0.404,5,12,2023,6,4
0.406,5,12,2023,7,4
0.512,5,12,2023,8,4
0.522,5,12,2023,9,4
0.504,5,12,2023,10,4
0.5,5,12,2023,11,4
0.496,5,12,2023,12,4
0.402,5,12,2023,13,4
0.404,5,12,2023,14,4
0.402,5,12,2023,15,4
0.402,5,12,2023,16,4
0.48,5,12,2023,17,4
0.476,5,12,2023,18,4
0.472,5,12,2023,19,4
0.402,5,12,2023,20,4
0.402,5,12,2023,1,5
0.506,5,12,2023,2,5
0.504,5,12,2023,3,5
0.5,5,12,2023,4,5
0.496,5,12,2023,5,5
0.494,5,12,2023,6,5
1.522,5,12,2023,7,5
1.496,5,12,2023,8,5
1.482,5,12,2023,9,5
1.484,5,12,2023,10,5
1.598,5,12,2023,11,5
1.654,5,12,2023,12,5
1.642,5,12,2023,13,5
1.646,5,12,2023,14,5
1.588,5,12,2023,15,5
1.59,5,12,2023,16,5
0.504,5,12,2023,17,5
0.5,5,12,2023,18,5
0.498,5,12,2023,19,5
0.498,5,12,2023,20,5
0.412,5,12,2023,1,6
0.412,5,12,2023,2,6
0.41,5,12,2023,3,6
0.408,5,12,2023,4,6
0.412,5,12,2023,5,6
0.456,5,12,2023,6,6
0.496,5,12,2023,7,6
0.736,5,12,2023,8,6
0.692,5,12,2023,9,6
1.202,5,12,2023,10,6
1.76,5,12,2023,11,6
1.746,5,12,2023,12,6
1.736,5,12,2023,13,6
1.714,5,12,2023,14,6
1.634,5,12,2023,15,6
1.72,5,12,2023,16,6
1.904,5,12,2023,17,6
6.416,5,12,2023,18,6
3.152,5,12,2023,19,6
2.818,5,12,2023,20,6
3.29,5,12,2023,1,7
2.868,5,12,2023,2,7
2.452,5,12,2023,3,7
2.148,5,12,2023,4,7
2.12,5,12,2023,5,7
2.002,5,12,2023,6,7
2.002,5,12,2023,7,7
1.98,5,12,2023,8,7
1.87,5,12,2023,9,7
1.87,5,12,2023,10,7
1.862,5,12,2023,11,7
1.884,5,12,2023,12,7
1.89,5,12,2023,13,7
2.062,5,12,2023,14,7
2.086,5,12,2023,15,7
2.16,5,12,2023,16,7
2.6,5,12,2023,17,7
2.948,5,12,2023,18,7
2.8,5,12,2023,19,7
2.754,5,12,2023,20,7
2.612,5,12,2023,1,8
2.272,5,12,2023,2,8
1.746,5,12,2023,3,8
2.068,5,12,2023,4,8
1.528,5,12,2023,5,8
1.552,5,12,2023,6,8
2.058,5,12,2023,7,8
2.132,5,12,2023,8,8
1.656,5,12,2023,9,8
1.482,5,12,2023,10,8
1.458,5,12,2023,11,8
1.398,5,12,2023,12,8
1.512,5,12,2023,13,8
1.568,5,12,2023,14,8
1.524,5,12,2023,15,8
1.52,5,12,2023,16,8
1.502,5,12,2023,17,8
1.46,5,12,2023,18,8
1.292,5,12,2023,19,8
1.294,5,12,2023,20,8
1.286,5,12,2023,1,9
1.282,5,12,2023,2,9
1.278,5,12,2023,3,9
1.282,5,12,2023,4,9
1.274,5,12,2023,5,9
1.296,5,12,2023,6,9
1.392,5,12,2023,7,9
1.408,5,12,2023,8,9
1.484,5,12,2023,9,9
1.468,5,12,2023,10,9
1.448,5,12,2023,11,9
1.452,5,12,2023,12,9
1.296,5,12,2023,13,9
1.306,5,12,2023,14,9
1.31,5,12,2023,15,9
1.316,5,12,2023,16,9
1.306,5,12,2023,17,9
1.308,5,12,2023,18,9
1.3,5,12,2023,19,9
1.31,5,12,2023,20,9
1.43,5,12,2023,1,10
1.404,5,12,2023,2,10
1.386,5,12,2023,3,10
1.462,5,12,2023,4,10
1.452,5,12,2023,5,10
1.528,5,12,2023,6,10
1.448,5,12,2023,7,10
1.368,5,12,2023,8,10
1.372,5,12,2023,9,10
1.364,5,12,2023,10,10
1.322,5,12,2023,11,10
1.394,5,12,2023,12,10
1.384,5,12,2023,13,10
1.398,5,12,2023,14,10
1.406,5,12,2023,15,10
1.402,5,12,2023,16,10
1.382,5,12,2023,17,10
1.442,5,12,2023,18,10
1.352,5,12,2023,19,10
1.344,5,12,2023,20,10
1.358,5,12,2023,1,11
1.394,5,12,2023,2,11
1.44,5,12,2023,3,11
1.354,5,12,2023,4,11
1.612,5,12,2023,5,11
1.516,5,12,2023,6,11
2.748,5,12,2023,7,11
3.922,5,12,2023,8,11
3.964,5,12,2023,9,11
3.906,5,12,2023,10,11
3.896,5,12,2023,11,11
3.966,5,12,2023,12,11
1.73,5,12,2023,13,11
3.958,5,12,2023,14,11
1.788,5,12,2023,15,11
6.028,5,12,2023,16,11
3.906,5,12,2023,17,11
6.064,5,12,2023,18,11
3.95,5,12,2023,19,11
1.952,5,12,2023,20,11
1.944,5,12,2023,1,12
1.946,5,12,2023,2,12
1.792,5,12,2023,3,12
1.846,5,12,2023,4,12
1.788,5,12,2023,5,12
1.726,5,12,2023,6,12
1.708,5,12,2023,7,12
1.708,5,12,2023,8,12
1.664,5,12,2023,9,12
1.732,5,12,2023,10,12
3.79,5,12,2023,11,12
3.802,5,12,2023,12,12
3.79,5,12,2023,13,12
3.802,5,12,2023,14,12
3.878,5,12,2023,15,12
1.732,5,12,2023,16,12
1.692,5,12,2023,17,12
1.7,5,12,2023,18,12
1.668,5,12,2023,19,12
1.522,5,12,2023,20,12
1.4,5,12,2023,1,13
1.362,5,12,2023,2,13
1.424,5,12,2023,3,13
1.392,5,12,2023,4,13
1.448,5,12,2023,5,13
1.452,5,12,2023,6,13
1.368,5,12,2023,7,13
1.532,5,12,2023,8,13
1.526,5,12,2023,9,13
1.572,5,12,2023,10,13
1.55,5,12,2023,11,13
1.586,5,12,2023,12,13
1.566,5,12,2023,13,13
1.45,5,12,2023,14,13
1.298,5,12,2023,15,13
1.376,5,12,2023,16,13
1.31,5,12,2023,17,13
1.362,5,12,2023,18,13
1.334,5,12,2023,19,13
1.394,5,12,2023,20,13
1.776,5,12,2023,1,14
1.794,5,12,2023,2,14
1.928,5,12,2023,3,14
1.948,5,12,2023,4,14
1.94,5,12,2023,5,14
1.968,5,12,2023,6,14
1.774,5,12,2023,7,14
1.734,5,12,2023,8,14
1.856,5,12,2023,9,14
1.6,5,12,2023,10,14
1.72,5,12,2023,11,14
1.852,5,12,2023,12,14
1.782,5,12,2023,13,14
1.6,5,12,2023,14,14
0.768,5,12,2023,15,14
0.634,5,12,2023,16,14
0.606,5,12,2023,17,14
0.514,5,12,2023,18,14
0.498,5,12,2023,19,14
0.648,5,12,2023,20,14
0.644,5,12,2023,1,15
0.526,5,12,2023,2,15
0.56,5,12,2023,3,15
0.416,5,12,2023,4,15
0.504,5,12,2023,5,15
0.404,5,12,2023,6,15
0.37,5,12,2023,7,15
0.482,5,12,2023,8,15
0.514,5,12,2023,9,15
0.628,5,12,2023,10,15
0.734,5,12,2023,11,15
0.732,5,12,2023,12,15
0.774,5,12,2023,13,15
0.76,5,12,2023,14,15
0.794,5,12,2023,15,15
0.572,5,12,2023,16,15
0.324,5,12,2023,17,15
0.322,5,12,2023,18,15
0.322,5,12,2023,19,15
0.326,5,12,2023,20,15
0.324,5,12,2023,1,16
0.328,5,12,2023,2,16
0.324,5,12,2023,3,16
0.33,5,12,2023,4,16
0.328,5,12,2023,5,16
0.504,5,12,2023,6,16
0.5,5,12,2023,7,16
0.49,5,12,2023,8,16
0.786,5,12,2023,9,16
0.734,5,12,2023,10,16
0.616,5,12,2023,11,16
0.606,5,12,2023,12,16
0.658,5,12,2023,13,16
0.702,5,12,2023,14,16
0.702,5,12,2023,15,16
0.706,5,12,2023,16,16
0.694,5,12,2023,17,16
0.654,5,12,2023,18,16
0.61,5,12,2023,19,16
0.802,5,12,2023,20,16
0.788,5,12,2023,1,17
1.542,5,12,2023,2,17
1.502,5,12,2023,3,17
1.506,5,12,2023,4,17
0.922,5,12,2023,5,17
0.598,5,12,2023,6,17
0.602,5,12,2023,7,17
0.602,5,12,2023,8,17
0.604,5,12,2023,9,17
0.594,5,12,2023,10,17
1.33,5,12,2023,11,17
0.588,5,12,2023,12,17
0.244,5,12,2023,13,17
0.31,5,12,2023,14,17
0.424,5,12,2023,15,17
0.414,5,12,2023,16,17
0.408,5,12,2023,17,17
0.404,5,12,2023,18,17
0.338,5,12,2023,19,17
0.242,5,12,2023,20,17
0.244,5,12,2023,1,18
1.596,5,12,2023,2,18
1.292,5,12,2023,3,18
1.68,5,12,2023,4,18
1.532,5,12,2023,5,18
1.552,5,12,2023,6,18
1.554,5,12,2023,7,18
1.808,5,12,2023,8,18
2.082,5,12,2023,9,18
1.998,5,12,2023,10,18
1.966,5,12,2023,11,18
1.886,5,12,2023,12,18
1.934,5,12,2023,13,18
2.412,5,12,2023,14,18
2.336,5,12,2023,15,18
2.378,5,12,2023,16,18
2.382,5,12,2023,17,18
2.612,5,12,2023,18,18
2.622,5,12,2023,19,18
2.622,5,12,2023,20,18
2.734,5,12,2023,1,19
2.814,5,12,2023,2,19
2.818,5,12,2023,3,19
2.792,5,12,2023,4,19
2.796,5,12,2023,5,19
2.994,5,12,2023,6,19
4.81,5,12,2023,7,19
5.636,5,12,2023,8,19
7.178,5,12,2023,9,19
7.378,5,12,2023,10,19
6.722,5,12,2023,11,19
4.938,5,12,2023,12,19
2.914,5,12,2023,13,19
5.256,5,12,2023,14,19
3.908,5,12,2023,15,19
4.654,5,12,2023,16,19
3.018,5,12,2023,17,19
4.608,5,12,2023,18,19
2.932,5,12,2023,19,19
3.882,5,12,2023,20,19
3.43,5,12,2023,1,20
3.802,5,12,2023,2,20
3.496,5,12,2023,3,20
6.26,5,12,2023,4,20
4.122,5,12,2023,5,20
1.93,5,12,2023,6,20
1.954,5,12,2023,7,20
1.726,5,12,2023,8,20
1.706,5,12,2023,9,20
1.688,5,12,2023,10,20
1.662,5,12,2023,11,20
1.682,5,12,2023,12,20
2.048,5,12,2023,13,20
2.154,5,12,2023,14,20
2.15,5,12,2023,15,20
3.224,5,12,2023,16,20
3.212,5,12,2023,17,20
4.124,5,12,2023,18,20
3.782,5,12,2023,19,20
4.602,5,12,2023,20,20
3.794,5,12,2023,1,21
3.71,5,12,2023,2,21
3.704,5,12,2023,3,21
3.758,5,12,2023,4,21
3.684,5,12,2023,5,21
3.54,5,12,2023,6,21
3.134,5,12,2023,7,21
3.592,5,12,2023,8,21
3.84,5,12,2023,9,21
3.896,5,12,2023,10,21
3.8,5,12,2023,11,21
3.544,5,12,2023,12,21
3.532,5,12,2023,13,21
3.46,5,12,2023,14,21
3.566,5,12,2023,15,21
3.512,5,12,2023,16,21
3.274,5,12,2023,17,21
2.802,5,12,2023,18,21
2.934,5,12,2023,19,21
2.308,5,12,2023,20,21
2.396,5,12,2023,1,22
2.146,5,12,2023,2,22
2.054,5,12,2023,3,22
2,5,12,2023,4,22
2.018,5,12,2023,5,22
2.004,5,12,2023,6,22
1.936,5,12,2023,7,22
0.754,5,12,2023,8,22
0.762,5,12,2023,9,22
0.862,5,12,2023,10,22
0.852,5,12,2023,11,22
0.912,5,12,2023,12,22
1.158,5,12,2023,13,22
0.978,5,12,2023,14,22
0.898,5,12,2023,15,22
0.52,5,12,2023,16,22
0.514,5,12,2023,17,22
0.496,5,12,2023,18,22
0.446,5,12,2023,19,22
0.482,5,12,2023,20,22
0.526,5,12,2023,1,23
0.528,5,12,2023,2,23
0.528,5,12,2023,3,23
0.63,5,12,2023,4,23
0.564,5,12,2023,5,23
0.498,5,12,2023,6,23
0.552,5,12,2023,7,23
0.57,5,12,2023,8,23
0.566,5,12,2023,9,23
0.47,5,12,2023,10,23
0.474,5,12,2023,11,23
0.472,5,12,2023,12,23
0.404,5,12,2023,13,23
0.402,5,12,2023,14,23
0.404,5,12,2023,15,23
0.406,5,12,2023,16,23
0.402,5,12,2023,17,23
0.508,5,12,2023,18,23
0.504,5,12,2023,19,23
0.5,5,12,2023,20,23
0.496,6,12,2023,1,0
0.57,6,12,2023,2,0
0.566,6,12,2023,3,0
0.47,6,12,2023,4,0
0.47,6,12,2023,5,0
0.452,6,12,2023,6,0
0.4,6,12,2023,7,0
0.402,6,12,2023,8,0
0.402,6,12,2023,9,0
0.4,6,12,2023,10,0
0.4,6,12,2023,11,0
0.594,6,12,2023,12,0
0.588,6,12,2023,13,0
0.59,6,12,2023,14,0
0.586,6,12,2023,15,0
0.658,6,12,2023,16,0
0.574,6,12,2023,17,0
0.482,6,12,2023,18,0
0.474,6,12,2023,19,0
0.41,6,12,2023,20,0
0.404,6,12,2023,1,1
0.404,6,12,2023,2,1
0.404,6,12,2023,3,1
0.402,6,12,2023,4,1
0.406,6,12,2023,5,1
0.472,6,12,2023,6,1
0.498,6,12,2023,7,1
0.496,6,12,2023,8,1
0.494,6,12,2023,9,1
0.57,6,12,2023,10,1
0.568,6,12,2023,11,1
0.522,6,12,2023,12,1
0.466,6,12,2023,13,1
0.398,6,12,2023,14,1
0.394,6,12,2023,15,1
0.396,6,12,2023,16,1
0.396,6,12,2023,17,1
0.394,6,12,2023,18,1
0.396,6,12,2023,19,1
0.396,6,12,2023,20,1
0.502,6,12,2023,1,2
0.498,6,12,2023,2,2
0.496,6,12,2023,3,2
0.66,6,12,2023,4,2
0.656,6,12,2023,5,2
0.644,6,12,2023,6,2
0.552,6,12,2023,7,2
0.48,6,12,2023,8,2
0.398,6,12,2023,9,2
0.4,6,12,2023,10,2
0.4,6,12,2023,11,2
0.398,6,12,2023,12,2
0.4,6,12,2023,13,2
0.4,6,12,2023,14,2
0.508,6,12,2023,15,2
0.5,6,12,2023,16,2
0.494,6,12,2023,17,2
0.546,6,12,2023,18,2
0.572,6,12,2023,19,2
0.566,6,12,2023,20,2
0.47,6,12,2023,1,3
0.398,6,12,2023,2,3
0.4,6,12,2023,3,3
0.402,6,12,2023,4,3
0.4,6,12,2023,5,3
0.398,6,12,2023,6,3
0.4,6,12,2023,7,3
0.398,6,12,2023,8,3
0.476,6,12,2023,9,3
0.502,6,12,2023,10,3
0.498,6,12,2023,11,3
0.498,6,12,2023,12,3
0.57,6,12,2023,13,3
0.568,6,12,2023,14,3
0.472,6,12,2023,15,3
0.548,6,12,2023,16,3
0.486,6,12,2023,17,3
0.484,6,12,2023,18,3
0.482,6,12,2023,19,3
0.48,6,12,2023,20,3
0.4,6,12,2023,1,4
0.398,6,12,2023,2,4
0.398,6,12,2023,3,4
0.504,6,12,2023,4,4
0.498,6,12,2023,5,4
0.498,6,12,2023,6,4
0.544,6,12,2023,7,4
0.57,6,12,2023,8,4
0.508,6,12,2023,9,4
0.468,6,12,2023,10,4
0.398,6,12,2023,11,4
0.396,6,12,2023,12,4
0.396,6,12,2023,13,4
0.396,6,12,2023,14,4
0.398,6,12,2023,15,4
0.396,6,12,2023,16,4
0.394,6,12,2023,17,4
0.504,6,12,2023,18,4
0.496,6,12,2023,19,4
0.492,6,12,2023,20,4
0.49,6,12,2023,1,5
0.564,6,12,2023,2,5
0.56,6,12,2023,3,5
0.466,6,12,2023,4,5
0.42,6,12,2023,5,5
0.398,6,12,2023,6,5
0.396,6,12,2023,7,5
0.48,6,12,2023,8,5
0.48,6,12,2023,9,5
0.478,6,12,2023,10,5
0.478,6,12,2023,11,5
0.526,6,12,2023,12,5
0.5,6,12,2023,13,5
0.496,6,12,2023,14,5
0.492,6,12,2023,15,5
0.494,6,12,2023,16,5
0.57,6,12,2023,17,5
0.472,6,12,2023,18,5
0.468,6,12,2023,19,5
1.528,6,12,2023,20,5
1.496,6,12,2023,1,6
1.486,6,12,2023,2,6
1.494,6,12,2023,3,6
1.472,6,12,2023,4,6
1.52,6,12,2023,5,6
1.526,6,12,2023,6,6
1.628,6,12,2023,7,6
1.62,6,12,2023,8,6
1.724,6,12,2023,9,6
1.718,6,12,2023,10,6
1.72,6,12,2023,11,6
1.708,6,12,2023,12,6
1.758,6,12,2023,13,6
1.916,6,12,2023,14,6
1.83,6,12,2023,15,6
1.838,6,12,2023,16,6
1.84,6,12,2023,17,6
3.274,6,12,2023,18,6
5.66,6,12,2023,19,6
4.23,6,12,2023,20,6
2.634,6,12,2023,1,7
4.402,6,12,2023,2,7
2.766,6,12,2023,3,7
2.132,6,12,2023,4,7
2.046,6,12,2023,5,7
2.008,6,12,2023,6,7
1.962,6,12,2023,7,7
1.98,6,12,2023,8,7
1.914,6,12,2023,9,7
1.89,6,12,2023,10,7
1.968,6,12,2023,11,7
2.004,6,12,2023,12,7
2.176,6,12,2023,13,7
3.304,6,12,2023,14,7
2.144,6,12,2023,15,7
2.238,6,12,2023,16,7
2.226,6,12,2023,17,7
2.21,6,12,2023,18,7
2.636,6,12,2023,19,7
1.996,6,12,2023,20,7
1.954,6,12,2023,1,8
1.958,6,12,2023,2,8
2.348,6,12,2023,3,8
2.428,6,12,2023,4,8
2.258,6,12,2023,5,8
2.074,6,12,2023,6,8
2.008,6,12,2023,7,8
2.114,6,12,2023,8,8
2.178,6,12,2023,9,8
2.32,6,12,2023,10,8
2.288,6,12,2023,11,8
2.494,6,12,2023,12,8
2.45,6,12,2023,13,8
2.538,6,12,2023,14,8
2.538,6,12,2023,15,8
4.398,6,12,2023,16,8
4.784,6,12,2023,17,8
4.52,6,12,2023,18,8
4.788,6,12,2023,19,8
2.53,6,12,2023,20,8
2.52,6,12,2023,1,9
1.77,6,12,2023,2,9
1.774,6,12,2023,3,9
1.718,6,12,2023,4,9
1.702,6,12,2023,5,9
1.708,6,12,2023,6,9
1.654,6,12,2023,7,9
1.634,6,12,2023,8,9
1.726,6,12,2023,9,9
1.648,6,12,2023,10,9
3.762,6,12,2023,11,9
3.812,6,12,2023,12,9
3.838,6,12,2023,13,9
3.664,6,12,2023,14,9
4.094,6,12,2023,15,9
1.878,6,12,2023,16,9
1.878,6,12,2023,17,9
1.918,6,12,2023,18,9
1.794,6,12,2023,19,9
2.078,6,12,2023,20,9
1.912,6,12,2023,1,10
1.796,6,12,2023,2,10
1.83,6,12,2023,3,10
1.894,6,12,2023,4,10
1.716,6,12,2023,5,10
1.694,6,12,2023,6,10
1.936,6,12,2023,7,10
1.678,6,12,2023,8,10
1.66,6,12,2023,9,10
1.868,6,12,2023,10,10
1.634,6,12,2023,11,10
1.63,6,12,2023,12,10
1.984,6,12,2023,13,10
1.56,6,12,2023,14,10
1.69,6,12,2023,15,10
1.672,6,12,2023,16,10
1.532,6,12,2023,17,10
1.534,6,12,2023,18,10
1.584,6,12,2023,19,10
1.668,6,12,2023,20,10
1.592,6,12,2023,1,11
1.578,6,12,2023,2,11
1.588,6,12,2023,3,11
1.586,6,12,2023,4,11
1.648,6,12,2023,5,11
1.656,6,12,2023,6,11
1.632,6,12,2023,7,11
1.748,6,12,2023,8,11
1.74,6,12,2023,9,11
1.656,6,12,2023,10,11
1.65,6,12,2023,11,11
1.606,6,12,2023,12,11
1.568,6,12,2023,13,11
1.422,6,12,2023,14,11
1.502,6,12,2023,15,11
1.51,6,12,2023,16,11
1.508,6,12,2023,17,11
1.504,6,12,2023,18,11
1.438,6,12,2023,19,11
1.438,6,12,2023,20,11
1.428,6,12,2023,1,12
1.53,6,12,2023,2,12
1.53,6,12,2023,3,12
1.536,6,12,2023,4,12
1.53,6,12,2023,5,12
1.534,6,12,2023,6,12
1.44,6,12,2023,7,12
1.448,6,12,2023,8,12
1.452,6,12,2023,9,12
1.522,6,12,2023,10,12
1.516,6,12,2023,11,12
1.526,6,12,2023,12,12
1.52,6,12,2023,13,12
1.516,6,12,2023,14,12
1.536,6,12,2023,15,12
1.644,6,12,2023,16,12
1.62,6,12,2023,17,12
1.608,6,12,2023,18,12
1.534,6,12,2023,19,12
1.538,6,12,2023,20,12
1.52,6,12,2023,1,13
1.452,6,12,2023,2,13
1.456,6,12,2023,3,13
1.446,6,12,2023,4,13
1.436,6,12,2023,5,13
1.522,6,12,2023,6,13
1.512,6,12,2023,7,13
1.518,6,12,2023,8,13
1.526,6,12,2023,9,13
1.448,6,12,2023,10,13
1.564,6,12,2023,11,13
1.564,6,12,2023,12,13
1.568,6,12,2023,13,13
1.564,6,12,2023,14,13
1.542,6,12,2023,15,13
1.446,6,12,2023,16,13
1.446,6,12,2023,17,13
1.442,6,12,2023,18,13
1.448,6,12,2023,19,13
1.512,6,12,2023,20,13
1.562,6,12,2023,1,14
1.53,6,12,2023,2,14
1.628,6,12,2023,3,14
1.564,6,12,2023,4,14
1.656,6,12,2023,5,14
1.662,6,12,2023,6,14
4.418,6,12,2023,7,14
1.63,6,12,2023,8,14
1.638,6,12,2023,9,14
1.616,6,12,2023,10,14
1.526,6,12,2023,11,14
1.554,6,12,2023,12,14
1.552,6,12,2023,13,14
1.528,6,12,2023,14,14
1.628,6,12,2023,15,14
1.398,6,12,2023,16,14
1.384,6,12,2023,17,14
1.388,6,12,2023,18,14
1.358,6,12,2023,19,14
1.41,6,12,2023,20,14
1.42,6,12,2023,1,15
1.406,6,12,2023,2,15
1.396,6,12,2023,3,15
1.404,6,12,2023,4,15
1.3,6,12,2023,5,15
1.304,6,12,2023,6,15
1.322,6,12,2023,7,15
1.312,6,12,2023,8,15
1.304,6,12,2023,9,15
1.382,6,12,2023,10,15
0.966,6,12,2023,11,15
0.306,6,12,2023,12,15
0.386,6,12,2023,13,15
0.444,6,12,2023,14,15
0.42,6,12,2023,15,15
0.414,6,12,2023,16,15
0.41,6,12,2023,17,15
0.328,6,12,2023,18,15
0.286,6,12,2023,19,15
0.232,6,12,2023,20,15
0.232,6,12,2023,1,16
0.228,6,12,2023,2,16
0.23,6,12,2023,3,16
0.228,6,12,2023,4,16
0.228,6,12,2023,5,16
0.304,6,12,2023,6,16
0.3,6,12,2023,7,16
0.298,6,12,2023,8,16
0.404,6,12,2023,9,16
0.328,6,12,2023,10,16
0.328,6,12,2023,11,16
0.326,6,12,2023,12,16
0.318,6,12,2023,13,16
0.226,6,12,2023,14,16
0.226,6,12,2023,15,16
0.23,6,12,2023,16,16
0.23,6,12,2023,17,16
0.222,6,12,2023,18,16
0.222,6,12,2023,19,16
0.23,6,12,2023,20,16
0.298,6,12,2023,1,17
1.144,6,12,2023,2,17
1.24,6,12,2023,3,17
1.518,6,12,2023,4,17
1.562,6,12,2023,5,17
1.432,6,12,2023,6,17
1.424,6,12,2023,7,17
1.348,6,12,2023,8,17
1.272,6,12,2023,9,17
1.448,6,12,2023,10,17
1.768,6,12,2023,11,17
1.75,6,12,2023,12,17
1.8,6,12,2023,13,17
1.694,6,12,2023,14,17
2.102,6,12,2023,15,17
2.078,6,12,2023,16,17
2.078,6,12,2023,17,17
1.928,6,12,2023,18,17
2.5,6,12,2023,19,17
2.204,6,12,2023,20,17
1.946,6,12,2023,1,18
1.568,6,12,2023,2,18
1.604,6,12,2023,3,18
1.464,6,12,2023,4,18
1.586,6,12,2023,5,18
1.63,6,12,2023,6,18
1.924,6,12,2023,7,18
1.762,6,12,2023,8,18
1.888,6,12,2023,9,18
1.762,6,12,2023,10,18
2.22,6,12,2023,11,18
1.704,6,12,2023,12,18
1.418,6,12,2023,13,18
1.526,6,12,2023,14,18
1.954,6,12,2023,15,18
1.852,6,12,2023,16,18
1.76,6,12,2023,17,18
1.862,6,12,2023,18,18
1.846,6,12,2023,19,18
1.816,6,12,2023,20,18
1.732,6,12,2023,1,19
1.788,6,12,2023,2,19
1.86,6,12,2023,3,19
1.798,6,12,2023,4,19
1.736,6,12,2023,5,19
1.734,6,12,2023,6,19
1.848,6,12,2023,7,19
1.952,6,12,2023,8,19
2.076,6,12,2023,9,19
2.064,6,12,2023,10,19
2.054,6,12,2023,11,19
1.966,6,12,2023,12,19
1.906,6,12,2023,13,19
1.898,6,12,2023,14,19
1.9,6,12,2023,15,19
2.062,6,12,2023,16,19
4.756,6,12,2023,17,19
4.836,6,12,2023,18,19
4.79,6,12,2023,19,19
4.418,6,12,2023,20,19
5.946,6,12,2023,1,20
3.918,6,12,2023,2,20
3.998,6,12,2023,3,20
5.772,6,12,2023,4,20
4.888,6,12,2023,5,20
3.794,6,12,2023,6,20
5.864,6,12,2023,7,20
5.832,6,12,2023,8,20
6.248,6,12,2023,9,20
4.3,6,12,2023,10,20
5.242,6,12,2023,11,20
5.214,6,12,2023,12,20
4.986,6,12,2023,13,20
5.018,6,12,2023,14,20
2.896,6,12,2023,15,20
5.126,6,12,2023,16,20
3.526,6,12,2023,17,20
5.132,6,12,2023,18,20
4.734,6,12,2023,19,20
4.33,6,12,2023,20,20
1.848,6,12,2023,1,21
4.008,6,12,2023,2,21
4.012,6,12,2023,3,21
2.342,6,12,2023,4,21
4.56,6,12,2023,5,21
3.088,6,12,2023,6,21
